label,saved_status,rung1,growth,rung2,rung3,nonoptimal_T,classes,n_structural_zero,n_unresolved,n_resolved_on_retry,agrees_with_saved,status
red2_6800:572,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:573,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:574,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:575,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:576,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:577,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:578,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:579,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:580,,infeasible;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal,0;0.125;0.5022;0.7351;1.107;1.393;1.405;1.343;1.177;0.964;0.7257;0.2967,infeasible;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal,infeasible;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal,0,STRUCTURAL_ZERO,1,0,0,,OK
red2_6800:581,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:582,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:583,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:584,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:585,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:586,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:587,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:588,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:589,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:590,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:591,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:592,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:593,,infeasible;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal,0;0.07544;0.4601;0.7199;1.08;1.444;1.496;1.515;1.442;1.31;0.6496;0.00269,infeasible;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal,infeasible;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal,0,STRUCTURAL_ZERO,1,0,0,,OK
red2_6800:594,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:595,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:596,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:597,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:598,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:599,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:600,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:601,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:602,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:603,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:604,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
red2_6800:605,,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;0;0;0;0;0;0;0;0;0;0;0,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible;infeasible,0;1;2;3;4;5;6;7;8;9;10;11,STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO;STRUCTURAL_ZERO,12,0,0,,OK
